reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_14,10.1007/s10035-009-0155-1,2009-11-17,Localised Deformation Patterning In 2D Granular Materials Revealed By Digital Image Correlation,https://w3id.org/oc/meta/id/06101706205,https://w3id.org/oc/meta/ar/06107309898,https://w3id.org/oc/meta/re/06101394974,https://w3id.org/oc/meta/br/06101688584,http://purl.org/spar/fabio/JournalArticle,N/A,Localised Deformation Patterning In 2D Granular Materials Revealed By Digital Image Correlation,32,10.1007/s10035-009-0155-1,https://w3id.org/oc/meta/br/06101687938,year_and_doi
ref_18,10.1111/j.1365-2745.2006.01186.x,2007-01,"Xylem Density, Biomechanics And Anatomical Traits Correlate With Water Stress In 17 Evergreen Shrub Species Of The Mediterranean-type Climate Region Of South Africa",https://w3id.org/oc/meta/id/0660405754,https://w3id.org/oc/meta/ar/06601225501,https://w3id.org/oc/meta/re/0660215400,https://w3id.org/oc/meta/br/0660337888,http://purl.org/spar/fabio/JournalArticle,N/A,"Xylem Density, Biomechanics And Anatomical Traits Correlate With Water Stress In 17 Evergreen Shrub Species Of The Mediterranean-type Climate Region Of South Africa",33,10.1111/j.1365-2745.2006.01186.x,https://w3id.org/oc/meta/br/0660337905,year_and_doi
ref_21,10.1007/s00107-009-0355-8,2009-07-16,"Wood Shrinkage: Influence Of Anatomy, Cell Wall Architecture, Chemical Composition And Cambial Age",https://w3id.org/oc/meta/id/0694037793,https://w3id.org/oc/meta/ar/06807601234,https://w3id.org/oc/meta/re/06801379212,https://w3id.org/oc/meta/br/06801680343,http://purl.org/spar/fabio/JournalArticle,N/A,"Wood Shrinkage: Influence Of Anatomy, Cell Wall Architecture, Chemical Composition And Cambial Age",32,10.1007/s00107-009-0355-8,https://w3id.org/oc/meta/br/06801679956,year_and_doi
ref_25,10.3832/ifor0575-004,2011-08-11,The Potential Of Using Xylarium Wood Samples For Wood Density Calculations: A Comparison Of Approaches For Volume Measurement,https://w3id.org/oc/meta/id/065101344206,https://w3id.org/oc/meta/ar/061807919198,https://w3id.org/oc/meta/re/061801511993,https://w3id.org/oc/meta/br/061801820133,http://purl.org/spar/fabio/JournalArticle,N/A,The Potential Of Using Xylarium Wood Samples For Wood Density Calculations: A Comparison Of Approaches For Volume Measurement,33,10.3832/ifor0575-004,https://w3id.org/oc/meta/br/061801819041,year_and_doi
ref_26,10.1007/bf00192691,1994-01,Swelling Of Wood,https://w3id.org/oc/meta/id/06580928549,https://w3id.org/oc/meta/ar/06308185960,,https://w3id.org/oc/meta/br/06301824438,http://purl.org/spar/fabio/JournalArticle,N/A,Swelling Of Wood,33,10.1007/bf00192691,https://w3id.org/oc/meta/br/06301823953,year_and_doi
ref_27,10.3732/ajb.0800237,2009-08,Wood Anatomy And Wood Density In Shrubs: Responses To Varying Aridity Along Transcontinental Transects,https://w3id.org/oc/meta/id/062501579876,https://w3id.org/oc/meta/ar/062506900881,https://w3id.org/oc/meta/re/062501280711,https://w3id.org/oc/meta/br/062501542693,http://purl.org/spar/fabio/JournalArticle,N/A,Wood Anatomy And Wood Density In Shrubs: Responses To Varying Aridity Along Transcontinental Transects,33,10.3732/ajb.0800237,https://w3id.org/oc/meta/br/062501542032,year_and_doi
ref_30,10.1088/0957-0233/20/6/062001,2009-04-27,Two-dimensional Digital Image Correlation For In-Plane Displacement And Strain Measurement: A Review,https://w3id.org/oc/meta/id/06102863085,https://w3id.org/oc/meta/ar/061012828043,https://w3id.org/oc/meta/re/06102222428,https://w3id.org/oc/meta/br/06103093298,http://purl.org/spar/fabio/JournalArticle,N/A,Two-dimensional Digital Image Correlation For In-Plane Displacement And Strain Measurement: A Review,33,10.1088/0957-0233/20/6/062001,https://w3id.org/oc/meta/br/06103093017,year_and_doi
ref_31,10.1016/j.optlaseng.2011.05.005,2012-04,Incremental Calculation For Large Deformation Measurement Using Reliability-Guided Digital Image Correlation,https://w3id.org/oc/meta/id/06970484097,https://w3id.org/oc/meta/ar/06803493541,https://w3id.org/oc/meta/re/0680635265,https://w3id.org/oc/meta/br/0680830502,http://purl.org/spar/fabio/JournalArticle,N/A,Incremental Calculation For Large Deformation Measurement Using Reliability-Guided Digital Image Correlation,33,10.1016/j.optlaseng.2011.05.005,https://w3id.org/oc/meta/br/0680829843,year_and_doi
ref_32,10.1007/s00226-017-0960-3,2017-09-13,Swelling Interactions Of Earlywood And Latewood Across A Growth Ring: Global And Local Deformations,https://w3id.org/oc/meta/id/06970784932,https://w3id.org/oc/meta/ar/06108159298,https://w3id.org/oc/meta/re/06101522389,https://w3id.org/oc/meta/br/06101842202,http://purl.org/spar/fabio/JournalArticle,N/A,Swelling Interactions Of Earlywood And Latewood Across A Growth Ring: Global And Local Deformations,32,10.1007/s00226-017-0960-3,https://w3id.org/oc/meta/br/06101841631,year_and_doi
ref_33,10.1515/hf-2011-0124,2012-07-01,Measurement Of Wood Shrinkage In Jack Pine Using Three Dimensional Digital Image Correlation (DIC),https://w3id.org/oc/meta/id/06205611921,https://w3id.org/oc/meta/ar/061507331408,https://w3id.org/oc/meta/re/061501393498,https://w3id.org/oc/meta/br/061501678329,http://purl.org/spar/fabio/JournalArticle,N/A,Measurement Of Wood Shrinkage In Jack Pine Using Three Dimensional Digital Image Correlation (DIC),33,10.1515/hf-2011-0124,https://w3id.org/oc/meta/br/061501677517,year_and_doi
ref_34,10.1016/0378-1127(96)03736-x,1996-08,Regeneration Of Canopy Tree Species At Five Sites In West African Moist Forest,https://w3id.org/oc/meta/id/06402514477,https://w3id.org/oc/meta/ar/064011247358,https://w3id.org/oc/meta/re/06401982439,https://w3id.org/oc/meta/br/0618048609,http://purl.org/spar/fabio/JournalArticle,N/A,Regeneration Of Canopy Tree Species At Five Sites In West African Moist Forest,33,10.1016/0378-1127(96)03736-x,https://w3id.org/oc/meta/br/06402624435,year_and_doi
ref_35,10.1111/j.1469-8137.2009.03092.x,2009-11-19,The Importance Of Wood Traits And Hydraulic Conductance For The Performance And Life History Strategies Of 42 Rainforest Tree Species,https://w3id.org/oc/meta/id/06802401350,https://w3id.org/oc/meta/ar/068010987210,https://w3id.org/oc/meta/re/06801887620,https://w3id.org/oc/meta/br/06802508946,http://purl.org/spar/fabio/JournalArticle,N/A,The Importance Of Wood Traits And Hydraulic Conductance For The Performance And Life History Strategies Of 42 Rainforest Tree Species,32,10.1111/j.1469-8137.2009.03092.x,https://w3id.org/oc/meta/br/06802508422,year_and_doi
ref_36,10.1111/j.1469-8137.2007.02061.x,2007-03-26,"Relationships Among Xylem Transport, Biomechanics And Storage In Stems And Roots Of Nine Rhamnaceae Species Of The California Chaparral",https://w3id.org/oc/meta/id/06902159553,https://w3id.org/oc/meta/ar/06909508953,https://w3id.org/oc/meta/re/06901771963,https://w3id.org/oc/meta/br/0624043666,http://purl.org/spar/fabio/JournalArticle,N/A,"Relationships Among Xylem Transport, Biomechanics And Storage In Stems And Roots Of Nine Rhamnaceae Species Of The California Chaparral",30,10.1111/j.1469-8137.2007.02061.x,https://w3id.org/oc/meta/br/06902152383,year_and_doi
ref_37,10.1111/j.1469-8137.2006.01712.x,2006-04-07,Wood Density And Vessel Traits As Distinct Correlates Of Ecological Strategy In 51 California Coast Range Angiosperms,https://w3id.org/oc/meta/id/0694058075,https://w3id.org/oc/meta/ar/061709333942,https://w3id.org/oc/meta/re/061701775906,https://w3id.org/oc/meta/br/0624044079,http://purl.org/spar/fabio/JournalArticle,N/A,Wood Density And Vessel Traits As Distinct Correlates Of Ecological Strategy In 51 California Coast Range Angiosperms,33,10.1111/j.1469-8137.2006.01712.x,https://w3id.org/oc/meta/br/061702135210,year_and_doi
ref_38,10.1016/j.foreco.2005.04.020,2005-08,Logging In The Congo Basin: A Multi-Country Characterization Of Timber Companies,https://w3id.org/oc/meta/id/0697032287,https://w3id.org/oc/meta/ar/061609886311,https://w3id.org/oc/meta/re/061601872154,https://w3id.org/oc/meta/br/061602246555,http://purl.org/spar/fabio/JournalArticle,N/A,Logging In The Congo Basin: A Multi-Country Characterization Of Timber Companies,33,10.1016/j.foreco.2005.04.020,https://w3id.org/oc/meta/br/061602245997,year_and_doi
ref_39,10.1038/nmeth.2089,2012-06-28,NIH Image To ImageJ: 25 Years Of Image Analysis,https://w3id.org/oc/meta/id/06804637181,https://w3id.org/oc/meta/ar/06409234605,https://w3id.org/oc/meta/re/06401597684,https://w3id.org/oc/meta/br/06402154682,http://purl.org/spar/fabio/JournalArticle,N/A,NIH Image To ImageJ: 25 Years Of Image Analysis,33,10.1038/nmeth.2089,https://w3id.org/oc/meta/br/06402154536,year_and_doi
ref_40,10.1007/s00226-015-0699-7,2015-01-30,How The Relationship Between Density And Shrinkage Of Wood Depends On Its Microstructure,https://w3id.org/oc/meta/id/06310599350,https://w3id.org/oc/meta/ar/06108160573,https://w3id.org/oc/meta/re/06101522622,https://w3id.org/oc/meta/br/06101842222,http://purl.org/spar/fabio/JournalArticle,N/A,How The Relationship Between Density And Shrinkage Of Wood Depends On Its Microstructure,32,10.1007/s00226-015-0699-7,https://w3id.org/oc/meta/br/06101841864,year_and_doi
ref_43,10.1007/978-3-642-73683-4,1988,Wood-Water Relations,https://w3id.org/oc/meta/id/06970147442,https://w3id.org/oc/meta/ar/0611011414650,,https://w3id.org/oc/meta/br/061102704156,http://purl.org/spar/fabio/Expression,N/A,Wood-Water Relations,30,10.1007/978-3-642-73683-4,https://w3id.org/oc/meta/br/065054447,year_and_doi
ref_46,10.3732/ajb.94.3.451,2007-03-01,Ecological And Evolutionary Determinants Of A Key Plant Functional Trait: Wood Density And Its Community-Wide Variation Across Latitude And Elevation,https://w3id.org/oc/meta/id/062601581652,https://w3id.org/oc/meta/ar/062606832623,https://w3id.org/oc/meta/re/062601283449,https://w3id.org/oc/meta/br/0616039919,http://purl.org/spar/fabio/JournalArticle,N/A,Ecological And Evolutionary Determinants Of A Key Plant Functional Trait: Wood Density And Its Community-Wide Variation Across Latitude And Elevation,32,10.3732/ajb.94.3.451,https://w3id.org/oc/meta/br/062601569554,year_and_doi
ref_48,10.1163/22941932-90000496,1989,Preliminary Material,https://w3id.org/oc/meta/id/06150208807,https://w3id.org/oc/meta/ar/06150330965,https://w3id.org/oc/meta/re/0615061663,https://w3id.org/oc/meta/br/06150139905,http://purl.org/spar/fabio/JournalArticle,N/A,Preliminary Material,26,10.1163/22941932-90000496,https://w3id.org/oc/meta/br/06150139693,year_author_volume
ref_49,10.1007/978-0-387-98141-3,2009,Ggplot2,https://w3id.org/oc/meta/id/06540934257,https://w3id.org/oc/meta/ar/0612012777652,,,http://purl.org/spar/fabio/Expression,N/A,Ggplot2,30,10.1007/978-0-387-98141-3,https://w3id.org/oc/meta/br/065057669,year_and_doi
ref_50,10.3732/ajb.0900178,2010-02,Angiosperm Wood Structure: Global Patterns In Vessel Anatomy And Their Relation To Wood Density And Potential Conductivity,https://w3id.org/oc/meta/id/06460411642,https://w3id.org/oc/meta/ar/062506900353,https://w3id.org/oc/meta/re/062501280593,https://w3id.org/oc/meta/br/062501542686,http://purl.org/spar/fabio/JournalArticle,N/A,Angiosperm Wood Structure: Global Patterns In Vessel Anatomy And Their Relation To Wood Density And Potential Conductivity,33,10.3732/ajb.0900178,https://w3id.org/oc/meta/br/062501541913,year_and_doi
